id,player,runs_scored,batting_strike_rate,wickets_taken,bowling_strike_rate,player_of_match
335982,BB McCullum,158,216.4383561643836,0.0,0.0,yes
335982,RT Ponting,20,100.0,0.0,0.0,no
335982,P Kumar,18,120.0,0.0,0.0,no
335982,AB Agarkar,0,0.0,3.0,9.333333333333334,no
335982,SC Ganguly,10,83.33333333333334,3.0,8.333333333333334,no
335982,AB Dinda,0,0.0,2.0,10.0,no
335983,MEK Hussey,116,214.81481481481484,0.0,0.0,yes
335983,JR Hopes,142,215.1515151515152,2.0,24.0,no
335983,KC Sangakkara,54,163.63636363636363,0.0,0.0,no
335983,IK Pathan,3,60.0,2.0,12.0,no
335983,B Lee,0,0.0,1.0,25.0,no
335984,G Gambhir,58,126.08695652173914,0.0,0.0,no
335984,S Dhawan,52,126.82926829268293,0.0,0.0,no
335984,RA Jadeja,29,126.08695652173914,0.0,0.0,no
335984,R Bhatia,0,0.0,3.0,8.333333333333334,no
335984,MF Maharoof,0,0.0,2.0,12.0,yes
335984,B Geeves,0,0.0,1.0,24.0,no
335985,RV Uthappa,48,126.3157894736842,0.0,0.0,no
335985,MV Boucher,39,205.26315789473685,0.0,0.0,yes
335985,R Dravid,32,96.96969696969695,0.0,0.0,no
335985,Z Khan,0,0.0,4.0,6.0,no
335985,B Akhil,3,60.0,2.0,9.0,no
335985,Harbhajan Singh,2,100.0,2.0,12.5,no
335986,DJ Hussey,38,88.37209302325581,1.0,19.0,yes
335986,A Symonds,32,82.05128205128204,0.0,0.0,no
335986,AC Gilchrist,23,104.54545454545456,0.0,0.0,no
335986,M Kartik,0,0.0,4.0,5.5,no
335986,AB Agarkar,0,0.0,2.0,6.0,no
335986,PP Ojha,0,0.0,2.0,13.0,no
335987,SR Watson,76,155.10204081632654,0.0,0.0,yes
335987,Yuvraj Singh,57,167.64705882352942,0.0,0.0,no
335987,RA Jadeja,36,144.0,0.0,0.0,no
335987,SK Warne,0,0.0,3.0,8.0,no
335987,MM Patel,0,0.0,2.0,12.0,no
335987,SK Trivedi,0,0.0,2.0,12.0,no
335988,V Sehwag,94,229.2682926829268,0.0,0.0,yes
335988,RG Sharma,66,183.3333333333333,0.0,0.0,no
335988,S Dhawan,25,89.28571428571429,0.0,0.0,no
335988,R Bhatia,0,0.0,3.0,8.0,no
335988,MF Maharoof,0,0.0,2.0,12.5,no
335988,Mohammad Asif,0,0.0,2.0,12.0,no
335989,ML Hayden,81,176.08695652173913,0.0,0.0,yes
335989,SK Raina,53,143.24324324324326,0.0,0.0,no
335989,AM Nayar,45,225.0,0.0,0.0,no
335989,A Nehra,1,50.0,2.0,13.5,no
335989,Joginder Sharma,0,0.0,2.0,12.5,no
335989,M Muralitharan,0,0.0,2.0,14.0,no
335990,A Symonds,117,220.7547169811321,0.0,0.0,no
335990,GC Smith,71,157.77777777777777,0.0,0.0,no
335990,YK Pathan,61,217.85714285714283,2.0,6.0,yes
335990,Shahid Afridi,10,250.0,3.0,8.333333333333334,no
335990,RP Singh,0,0.0,2.0,13.0,no
335990,SK Warne,22,244.44444444444449,2.0,12.5,no
335991,KC Sangakkara,94,167.85714285714286,0.0,0.0,yes
335991,DJ Bravo,23,109.52380952380952,0.0,0.0,no
335991,SM Pollock,22,104.76190476190476,1.0,25.0,no
335991,Harbhajan Singh,0,0.0,4.0,6.25,no
335991,DS Kulkarni,2,12.5,3.0,8.666666666666666,no
335991,A Nehra,2,20.0,2.0,9.0,no
335992,SR Watson,122,148.78048780487805,6.0,8.333333333333334,yes
335992,GC Smith,49,116.66666666666669,0.0,0.0,no
335992,LRPL Taylor,44,220.00000000000003,0.0,0.0,no
335992,MM Patel,0,0.0,2.0,9.0,no
335992,SK Warne,0,0.0,2.0,12.0,no
335993,ML Hayden,70,142.85714285714286,0.0,0.0,no
335993,MS Dhoni,43,159.25925925925927,0.0,0.0,no
335993,LR Shukla,42,127.27272727272728,0.0,0.0,no
335993,JDP Oram,0,0.0,3.0,8.0,yes
335993,Joginder Sharma,0,0.0,2.0,13.0,no
335993,MS Gony,0,0.0,2.0,12.5,no
335994,AC Gilchrist,109,231.91489361702128,0.0,0.0,yes
335994,VVS Laxman,37,142.30769230769232,0.0,0.0,no
335994,AM Nayar,34,178.94736842105263,0.0,0.0,no
335994,RP Singh,0,0.0,2.0,13.0,no
335994,SB Bangar,0,0.0,2.0,12.0,no
335994,Shahid Afridi,0,0.0,2.0,12.5,no
335995,SM Katich,75,144.23076923076923,0.0,0.0,yes
335995,Yuvraj Singh,40,137.93103448275863,1.0,13.0,no
335995,MK Tiwary,39,114.70588235294116,0.0,0.0,no
335995,IK Pathan,10,142.85714285714286,3.0,9.0,no
335995,VRV Singh,0,0.0,3.0,8.0,no
335995,Mohammad Asif,0,0.0,2.0,12.5,no
335996,MS Dhoni,65,216.66666666666663,0.0,0.0,yes
335996,LRPL Taylor,53,155.88235294117646,0.0,0.0,no
335996,W Jaffer,50,151.5151515151515,0.0,0.0,no
335996,MS Gony,0,0.0,3.0,8.0,no
335996,Z Khan,8,133.33333333333331,3.0,8.0,no
335996,JDP Oram,0,0.0,2.0,13.0,no
335997,DJ Bravo,64,120.75471698113208,1.0,25.0,no
335997,LR Shukla,40,181.8181818181818,0.0,0.0,no
335997,RV Uthappa,37,100.0,0.0,0.0,no
335997,ST Jayasuriya,18,180.0,4.0,6.25,yes
335997,SM Pollock,0,0.0,2.0,12.0,no
335997,AB Agarkar,2,33.33333333333333,1.0,28.0,no
335998,G Gambhir,86,159.25925925925927,0.0,0.0,no
335998,JH Kallis,108,122.72727272727272,4.0,12.0,no
335998,S Dhawan,50,151.5151515151515,0.0,0.0,no
335998,GD McGrath,0,0.0,4.0,6.0,yes
335998,DW Steyn,0,0.0,2.0,13.0,no
335999,SE Marsh,84,135.48387096774192,0.0,0.0,yes
335999,RG Sharma,76,180.95238095238096,0.0,0.0,no
335999,VVS Laxman,48,141.1764705882353,0.0,0.0,no
335999,PP Chawla,0,0.0,4.0,6.0,no
335999,IK Pathan,0,0.0,2.0,12.5,no
335999,D Kalyankrishna,3,37.5,1.0,20.0,no
336000,SA Asnodkar,60,176.47058823529412,0.0,0.0,yes
336000,YK Pathan,55,166.66666666666669,1.0,12.0,no
336000,SC Ganguly,51,130.76923076923077,0.0,0.0,no
336000,Umar Gul,2,100.0,4.0,6.75,no
336000,SK Trivedi,0,0.0,3.0,8.666666666666666,no
336000,Sohail Tanvir,3,100.0,3.0,8.666666666666666,no
336001,V Sehwag,71,173.17073170731706,1.0,12.0,yes
336001,S Vidyut,54,145.94594594594594,0.0,0.0,no
336001,G Gambhir,50,135.13513513513513,0.0,0.0,no
336001,GD McGrath,0,0.0,1.0,24.0,no
336001,Joginder Sharma,0,0.0,1.0,19.0,no
336001,MS Gony,0,0.0,1.0,25.0,no
336003,DJ Hussey,142,154.34782608695653,4.0,9.0,no
336003,WP Saha,59,184.375,0.0,0.0,no
336003,SE Marsh,40,125.0,0.0,0.0,no
336003,IK Pathan,24,92.3076923076923,2.0,12.5,yes
336003,S Sreesanth,0,0.0,2.0,12.5,no
336034,RG Sharma,57,135.71428571428572,0.0,0.0,no
336034,VVS Laxman,52,118.1818181818182,0.0,0.0,no
336034,W Jaffer,44,118.91891891891892,0.0,0.0,no
336034,P Kumar,8,200.0,3.0,8.0,yes
336034,RP Singh,0,0.0,3.0,8.333333333333334,no
336034,PP Ojha,0,0.0,2.0,12.0,no
336004,V Sehwag,40,200.0,1.0,6.0,no
336004,ST Jayasuriya,34,212.5,0.0,0.0,no
336004,SM Pollock,33,220.00000000000003,2.0,12.0,yes
336004,A Nehra,0,0.0,3.0,8.0,no
336004,DS Kulkarni,0,0.0,3.0,6.0,no
336004,VY Mahesh,3,60.0,3.0,8.0,no
336005,JA Morkel,42,127.27272727272728,0.0,0.0,no
336005,GC Smith,35,79.54545454545455,0.0,0.0,no
336005,SA Asnodkar,32,106.66666666666669,0.0,0.0,no
336005,Sohail Tanvir,0,0.0,6.0,4.0,yes
336005,MM Patel,0,0.0,2.0,12.0,no
336005,M Muralitharan,0,0.0,1.0,26.0,no
336006,R Dravid,66,129.41176470588235,0.0,0.0,no
336006,SE Marsh,39,114.70588235294116,0.0,0.0,no
336006,V Kohli,34,94.44444444444444,0.0,0.0,no
336006,IK Pathan,17,100.0,3.0,7.0,no
336006,PP Chawla,0,0.0,3.0,8.333333333333334,no
336006,P Kumar,0,0.0,2.0,12.0,no
336007,AC Gilchrist,54,150.0,0.0,0.0,yes
336007,SB Styris,36,87.8048780487805,1.0,19.0,no
336007,SK Raina,32,152.38095238095238,0.0,0.0,no
336007,RP Singh,0,0.0,2.0,10.0,no
336007,DP Vijaykumar,0,0.0,1.0,18.0,no
336007,JA Morkel,29,152.63157894736844,1.0,25.0,no
336008,SA Asnodkar,39,108.33333333333331,0.0,0.0,no
336008,RV Uthappa,34,161.9047619047619,0.0,0.0,no
336008,SR Watson,32,160.0,2.0,12.5,no
336008,A Nehra,0,0.0,3.0,6.0,yes
336008,DJ Bravo,1,20.0,2.0,9.0,no
336008,DS Kulkarni,0,0.0,2.0,9.0,no
336009,G Gambhir,80,163.26530612244898,0.0,0.0,no
336009,S Dhawan,59,128.26086956521738,0.0,0.0,no
336009,SP Fleming,44,157.14285714285714,0.0,0.0,no
336009,JA Morkel,30,200.0,2.0,13.0,no
336009,L Balaji,0,0.0,2.0,12.0,no
336009,PJ Sangwan,0,0.0,2.0,12.5,no
336010,MV Boucher,50,125.0,0.0,0.0,no
336010,CL White,30,187.5,0.0,0.0,no
336010,DJ Hussey,26,216.66666666666663,0.0,0.0,no
336010,DW Steyn,0,0.0,3.0,8.333333333333334,no
336010,A Kumble,0,0.0,1.0,18.0,no
336010,I Sharma,0,0.0,1.0,24.0,no
336011,YK Pathan,68,183.7837837837838,1.0,12.0,yes
336011,AC Gilchrist,61,124.48979591836736,0.0,0.0,no
336011,GC Smith,40,93.02325581395348,0.0,0.0,no
336011,SK Trivedi,0,0.0,2.0,9.0,no
336011,SK Warne,0,0.0,2.0,12.0,no
336011,MM Patel,0,0.0,1.0,24.0,no
336013,S Badrinath,64,136.17021276595744,0.0,0.0,no
336013,MS Dhoni,60,139.53488372093022,0.0,0.0,no
336013,SE Marsh,58,152.63157894736844,0.0,0.0,no
336013,L Balaji,0,0.0,5.0,5.0,yes
336013,S Sreesanth,0,0.0,2.0,13.5,no
336013,JA Morkel,7,116.66666666666669,1.0,24.0,no
336014,SC Ganguly,182,159.64912280701756,4.0,12.0,yes
336014,Y Venugopal Rao,71,169.04761904761904,1.0,25.0,no
336014,DJ Hussey,57,196.55172413793105,0.0,0.0,no
336014,AB Dinda,0,0.0,3.0,8.333333333333334,no
336014,DP Vijaykumar,0,0.0,1.0,19.0,no
336015,SR Watson,74,185.0,2.0,12.0,yes
336015,MF Maharoof,78,243.75,6.0,8.666666666666666,no
336015,G Gambhir,31,134.7826086956522,0.0,0.0,no
336015,A Mishra,4,80.0,2.0,10.0,no
336015,AD Mascarenhas,9,112.5,2.0,12.5,no
336016,SE Marsh,74,145.09803921568627,0.0,0.0,yes
336016,MV Boucher,39,121.875,0.0,0.0,no
336016,LA Pomersbach,34,141.66666666666669,0.0,0.0,no
336016,S Sreesanth,0,0.0,3.0,8.333333333333334,no
336016,IK Pathan,0,0.0,2.0,12.5,no
336016,PP Chawla,0,0.0,2.0,12.5,no
336017,Salman Butt,48,109.09090909090908,0.0,0.0,no
336017,A Mishra,31,96.875,0.0,0.0,no
336017,DJ Hussey,31,100.0,0.0,0.0,no
336017,Shoaib Akhtar,0,0.0,4.0,4.75,yes
336017,LR Shukla,10,125.0,3.0,2.0,no
336017,AB Dinda,0,0.0,2.0,12.5,no
336018,ST Jayasuriya,114,237.5,0.0,0.0,yes
336018,S Badrinath,53,160.6060606060606,0.0,0.0,no
336018,MS Dhoni,43,122.85714285714286,0.0,0.0,no
336018,DS Kulkarni,0,0.0,3.0,9.333333333333334,no
336018,DJ Bravo,0,0.0,2.0,12.0,no
336018,Joginder Sharma,0,0.0,1.0,20.0,no
336020,G Gambhir,79,164.58333333333331,0.0,0.0,no
336020,S Dhawan,68,130.76923076923077,0.0,0.0,no
336020,RG Sharma,35,194.44444444444443,0.0,0.0,no
336020,A Mishra,0,0.0,5.0,4.8,yes
336020,GD McGrath,0,0.0,2.0,12.0,no
336020,MF Maharoof,19,172.72727272727272,2.0,12.0,no
336021,ST Jayasuriya,48,282.3529411764706,0.0,0.0,no
336021,AB Agarkar,15,107.14285714285714,0.0,0.0,no
336021,SC Ganguly,15,75.0,0.0,0.0,no
336021,SM Pollock,0,0.0,4.0,6.25,yes
336021,DJ Bravo,0,0.0,2.0,9.5,no
336021,DJ Thornely,1,16.666666666666664,2.0,9.5,no
336022,V Sehwag,51,196.15384615384613,0.0,0.0,no
336022,G Gambhir,40,142.85714285714286,0.0,0.0,no
336022,DPMD Jayawardene,36,211.76470588235296,0.0,0.0,yes
336022,JR Hopes,4,66.66666666666666,2.0,3.0,no
336022,RR Powar,0,0.0,2.0,7.0,no
336022,A Mishra,0,0.0,1.0,12.0,no
336023,GC Smith,75,153.0612244897959,0.0,0.0,yes
336023,R Dravid,75,208.3333333333333,0.0,0.0,no
336023,SA Asnodkar,50,113.63636363636364,0.0,0.0,no
336023,SK Warne,0,0.0,3.0,8.0,no
336023,Sohail Tanvir,0,0.0,3.0,9.0,no
336023,MM Patel,0,0.0,2.0,12.0,no
336024,Y Venugopal Rao,57,150.0,2.0,9.5,no
336024,AM Nayar,38,158.33333333333331,1.0,18.0,no
336024,DB Ravi Teja,37,137.03703703703704,0.0,0.0,no
336024,CRD Fernando,0,0.0,3.0,8.666666666666666,no
336024,DJ Bravo,30,176.47058823529412,3.0,8.333333333333334,yes
336024,RP Singh,3,100.0,3.0,8.0,no
336025,Salman Butt,73,135.1851851851852,0.0,0.0,no
336025,SP Fleming,32,160.0,0.0,0.0,no
336025,DB Das,27,84.375,0.0,0.0,no
336025,M Ntini,0,0.0,4.0,6.25,yes
336025,L Balaji,0,0.0,1.0,26.0,no
336025,,0,0.0,0.0,0.0,no
336026,SP Goswami,52,123.8095238095238,0.0,0.0,yes
336026,Misbah-ul-Haq,47,188.0,0.0,0.0,no
336026,V Sehwag,47,247.3684210526316,0.0,0.0,no
336026,MF Maharoof,13,162.5,4.0,6.0,no
336026,A Kumble,0,0.0,2.0,12.0,no
336026,GD McGrath,0,0.0,2.0,12.5,no
336027,YK Pathan,48,266.66666666666663,1.0,12.0,yes
336027,M Kaif,34,109.6774193548387,0.0,0.0,no
336027,SC Ganguly,32,94.11764705882352,1.0,12.0,no
336027,Sohail Tanvir,13,162.5,3.0,8.333333333333334,no
336027,MM Patel,0,0.0,2.0,12.0,no
336027,Umar Gul,7,175.0,2.0,12.0,no
336028,SE Marsh,81,144.64285714285714,0.0,0.0,yes
336028,LA Pomersbach,79,158.0,0.0,0.0,no
336028,SR Tendulkar,65,141.30434782608697,0.0,0.0,no
336028,VRV Singh,0,0.0,3.0,8.333333333333334,no
336028,PP Chawla,0,0.0,2.0,12.0,no
336028,S Sreesanth,0,0.0,2.0,13.5,no
336029,R Dravid,47,120.51282051282053,0.0,0.0,no
336029,SP Fleming,45,112.5,0.0,0.0,no
336029,PA Patel,24,82.75862068965517,0.0,0.0,no
336029,JA Morkel,1,20.0,4.0,6.0,no
336029,A Kumble,2,200.0,3.0,8.0,yes
336029,DW Steyn,0,0.0,3.0,9.333333333333334,no
336031,SE Marsh,60,130.43478260869566,0.0,0.0,yes
336031,AC Gilchrist,50,119.04761904761904,0.0,0.0,no
336031,KC Sangakkara,50,200.0,0.0,0.0,no
336031,PP Ojha,0,0.0,2.0,13.5,no
336031,Gagandeep Singh,0,0.0,1.0,18.0,no
336031,RG Sharma,50,185.1851851851852,1.0,25.0,no
336032,ST Jayasuriya,66,157.14285714285714,0.0,0.0,no
336032,KD Karthik,56,175.0,0.0,0.0,yes
336032,RV Uthappa,46,200.0,0.0,0.0,no
336032,VY Mahesh,0,0.0,5.0,4.8,no
336032,DR Smith,17,100.0,2.0,9.5,no
336032,A Mishra,0,0.0,1.0,24.0,no
336033,GC Smith,91,178.4313725490196,0.0,0.0,no
336033,JA Morkel,142,177.5,4.0,12.0,yes
336033,PA Patel,54,135.0,0.0,0.0,no
336033,Sohail Tanvir,0,0.0,3.0,8.666666666666666,no
336033,SK Raina,45,187.5,2.0,6.0,no
336002,HH Gibbs,47,138.23529411764704,0.0,0.0,no
336002,AC Gilchrist,46,124.32432432432432,0.0,0.0,no
336002,Misbah-ul-Haq,34,121.42857142857142,0.0,0.0,no
336002,R Vinay Kumar,0,0.0,4.0,6.25,yes
336002,DW Steyn,0,0.0,3.0,8.333333333333334,no
336002,SB Bangar,0,0.0,2.0,12.0,no
336035,SC Ganguly,86,162.26415094339623,0.0,0.0,no
336035,KC Sangakkara,64,142.22222222222223,0.0,0.0,no
336035,SE Marsh,40,129.03225806451613,0.0,0.0,no
336035,Umar Gul,24,218.18181818181816,4.0,6.5,yes
336035,PP Chawla,0,0.0,2.0,12.0,no
336035,S Sreesanth,0,0.0,2.0,12.0,no
336036,NK Patel,40,137.93103448275863,0.0,0.0,no
336036,ST Jayasuriya,38,102.7027027027027,0.0,0.0,no
336036,SR Tendulkar,30,88.23529411764706,0.0,0.0,no
336036,Sohail Tanvir,0,0.0,4.0,6.25,yes
336036,CRD Fernando,0,0.0,2.0,13.5,no
336036,RR Raje,1,50.0,2.0,12.5,no
336037,SK Raina,54,125.5813953488372,0.0,0.0,yes
336037,Y Venugopal Rao,46,100.0,0.0,0.0,no
336037,DB Ravi Teja,40,142.85714285714286,0.0,0.0,no
336037,JA Morkel,12,100.0,3.0,9.0,no
336037,L Balaji,0,0.0,2.0,12.0,no
336037,DP Vijaykumar,0,0.0,1.0,21.0,no
336012,ST Jayasuriya,54,145.94594594594594,0.0,0.0,no
336012,SR Tendulkar,40,93.02325581395348,0.0,0.0,no
336012,CL White,26,130.0,0.0,0.0,no
336012,CRD Fernando,0,0.0,5.0,5.0,yes
336012,DR Smith,0,0.0,3.0,8.333333333333334,no
336012,A Nehra,0,0.0,1.0,18.0,no
336019,SE Marsh,115,166.66666666666669,0.0,0.0,yes
336019,NK Patel,57,146.15384615384613,0.0,0.0,no
336019,JR Hopes,102,145.7142857142857,4.0,9.0,no
336019,PP Chawla,0,0.0,3.0,8.0,no
336019,SR Watson,22,115.78947368421052,2.0,12.5,no
336038,SR Watson,104,179.31034482758622,6.0,6.333333333333333,yes
336038,YK Pathan,45,214.28571428571428,0.0,0.0,no
336038,SA Asnodkar,39,185.7142857142857,0.0,0.0,no
336038,MF Maharoof,6,100.0,3.0,8.0,no
336038,MM Patel,0,0.0,3.0,8.0,no
336039,SK Raina,55,161.76470588235296,0.0,0.0,no
336039,PA Patel,51,106.25,0.0,0.0,no
336039,RR Powar,28,133.33333333333331,0.0,0.0,no
336039,MS Gony,0,0.0,3.0,8.333333333333334,no
336039,JA Morkel,0,0.0,2.0,12.0,no
336039,M Ntini,0,0.0,2.0,12.0,yes
336040,YK Pathan,112,143.5897435897436,6.0,8.0,yes
336040,SK Raina,43,143.33333333333334,0.0,0.0,no
336040,PA Patel,38,115.15151515151516,0.0,0.0,no
336040,JA Morkel,16,123.07692307692308,4.0,7.25,no
336040,M Muralitharan,0,0.0,2.0,12.0,no
392181,SR Tendulkar,59,120.40816326530611,0.0,0.0,yes
392181,ML Hayden,44,125.71428571428572,0.0,0.0,no
392181,MS Dhoni,36,138.46153846153845,0.0,0.0,no
392181,SL Malinga,0,0.0,3.0,8.666666666666666,no
392181,JDP Oram,8,133.33333333333331,2.0,12.0,no
392181,MS Gony,0,0.0,2.0,12.5,no
392182,R Dravid,66,137.5,0.0,0.0,yes
392182,KP Pietersen,32,106.66666666666669,0.0,0.0,no
392182,RA Jadeja,11,110.0,0.0,0.0,no
392182,A Kumble,0,0.0,5.0,3.8,no
392182,AD Mascarenhas,0,0.0,3.0,8.0,no
392182,JD Ryder,0,0.0,3.0,8.333333333333334,no
392183,K Goel,38,180.95238095238096,0.0,0.0,no
392183,V Sehwag,38,237.5,0.0,0.0,no
392183,RS Bopara,22,137.5,0.0,0.0,no
392183,DL Vettori,0,0.0,5.0,3.6,yes
392183,AM Salvi,0,0.0,1.0,12.0,no
392183,VY Mahesh,0,0.0,1.0,13.0,no
392184,HH Gibbs,43,165.3846153846154,0.0,0.0,no
392184,RG Sharma,36,112.5,0.0,0.0,no
392184,BJ Hodge,31,91.17647058823528,0.0,0.0,no
392184,RP Singh,0,0.0,5.0,4.4,yes
392184,AB Dinda,2,100.0,2.0,9.0,no
392184,PP Ojha,0,0.0,2.0,12.0,no
392185,ML Hayden,65,185.7142857142857,0.0,0.0,no
392185,PA Patel,30,115.38461538461536,0.0,0.0,no
392185,SK Raina,28,96.55172413793105,0.0,0.0,no
392185,M Muralitharan,0,0.0,4.0,6.0,yes
392185,KP Pietersen,0,0.0,2.0,9.0,no
392185,L Balaji,0,0.0,2.0,7.0,no
392186,CH Gayle,44,169.23076923076923,0.0,0.0,yes
392186,Yuvraj Singh,38,135.71428571428572,0.0,0.0,no
392186,IK Pathan,32,188.23529411764704,0.0,0.0,no
392186,SC Ganguly,0,0.0,2.0,12.0,no
392186,AB Dinda,0,0.0,1.0,25.0,no
392186,I Sharma,0,0.0,1.0,24.0,no
392188,AC Gilchrist,71,157.77777777777777,0.0,0.0,yes
392188,RG Sharma,52,173.33333333333334,0.0,0.0,no
392188,V Kohli,50,156.25,0.0,0.0,no
392188,SB Styris,14,175.0,3.0,8.333333333333334,no
392188,DW Steyn,0,0.0,2.0,9.0,no
392188,KP Pietersen,11,73.33333333333333,2.0,12.0,no
392189,AB de Villiers,105,194.44444444444443,0.0,0.0,yes
392189,ML Hayden,57,211.11111111111111,0.0,0.0,no
392189,TM Dilshan,50,185.1851851851852,0.0,0.0,no
392189,DL Vettori,0,0.0,3.0,8.0,no
392189,L Balaji,0,0.0,3.0,8.333333333333334,no
392189,PJ Sangwan,0,0.0,3.0,9.0,no
392190,YK Pathan,60,240.0,0.0,0.0,yes
392190,CH Gayle,54,142.10526315789474,0.0,0.0,no
392190,SC Ganguly,46,153.33333333333334,0.0,0.0,no
392190,Kamran Khan,0,0.0,5.0,6.8,no
392190,Anureet Singh,0,0.0,2.0,13.0,no
392190,BAW Mendis,0,0.0,2.0,14.5,no
392191,RS Bopara,84,142.3728813559322,0.0,0.0,yes
392191,JH Kallis,124,134.7826086956522,4.0,13.0,no
392191,LRPL Taylor,35,159.0909090909091,0.0,0.0,no
392191,YA Abdulla,0,0.0,4.0,6.75,no
392191,IK Pathan,0,0.0,3.0,8.0,no
392192,HH Gibbs,58,131.8181818181818,0.0,0.0,no
392192,JP Duminy,47,117.5,0.0,0.0,no
392192,SR Tendulkar,36,133.33333333333331,0.0,0.0,no
392192,DJ Bravo,21,116.66666666666669,3.0,8.333333333333334,no
392192,PP Ojha,0,0.0,3.0,8.333333333333334,yes
392192,SL Malinga,0,0.0,3.0,8.333333333333334,no
392194,TM Dilshan,67,142.5531914893617,0.0,0.0,yes
392194,KP Pietersen,37,148.0,0.0,0.0,no
392194,MV Boucher,36,128.57142857142858,0.0,0.0,no
392194,A Nehra,0,0.0,3.0,8.666666666666666,no
392194,Pankaj Singh,1,100.0,2.0,12.5,no
392194,A Mishra,0,0.0,1.0,26.0,no
392195,KC Sangakkara,60,117.64705882352942,0.0,0.0,yes
392195,IK Pathan,78,118.1818181818182,4.0,13.5,no
392195,RA Jadeja,37,84.0909090909091,0.0,0.0,no
392195,Kamran Khan,0,0.0,4.0,6.75,no
392195,YA Abdulla,0,0.0,3.0,8.333333333333334,no
392196,HH Gibbs,69,123.21428571428572,0.0,0.0,yes
392196,ML Hayden,49,140.0,0.0,0.0,no
392196,AC Gilchrist,44,231.57894736842107,0.0,0.0,no
392196,PP Ojha,0,0.0,2.0,6.0,no
392196,SK Raina,25,131.57894736842107,2.0,12.0,no
392196,FH Edwards,0,0.0,1.0,24.0,no
392197,SR Tendulkar,68,151.11111111111111,0.0,0.0,yes
392197,ST Jayasuriya,52,162.5,0.0,0.0,no
392197,SC Ganguly,34,113.33333333333331,0.0,0.0,no
392197,AM Nayar,3,100.0,3.0,6.0,no
392197,LR Shukla,6,60.0,3.0,8.0,no
392197,SL Malinga,0,0.0,3.0,5.333333333333333,no
392198,YK Pathan,62,206.66666666666669,0.0,0.0,yes
392198,AB de Villiers,50,125.0,0.0,0.0,no
392198,GC Smith,44,95.65217391304348,0.0,0.0,no
392198,A Mishra,0,0.0,3.0,8.666666666666666,no
392198,AD Mascarenhas,0,0.0,2.0,12.0,no
392198,MM Patel,0,0.0,2.0,12.5,no
392199,MN van Wyk,43,122.85714285714286,0.0,0.0,no
392199,SP Goswami,43,93.47826086956522,0.0,0.0,no
392199,CH Gayle,40,108.10810810810813,0.0,0.0,no
392199,BJ Hodge,17,113.33333333333331,3.0,8.0,no
392199,A Kumble,0,0.0,2.0,12.0,no
392199,I Sharma,0,0.0,2.0,12.5,no
392200,JP Duminy,59,93.65079365079364,1.0,19.0,no
392200,KC Sangakkara,45,102.27272727272728,0.0,0.0,yes
392200,AM Nayar,15,100.0,0.0,0.0,no
392200,DJ Bravo,15,75.0,2.0,10.0,no
392200,IK Pathan,7,70.0,2.0,13.0,no
392200,SL Malinga,0,0.0,2.0,12.5,no
392201,TM Dilshan,52,113.04347826086956,0.0,0.0,no
392201,DR Smith,48,171.42857142857142,0.0,0.0,no
392201,KD Karthik,41,136.66666666666666,0.0,0.0,no
392201,A Nehra,0,0.0,3.0,8.333333333333334,no
392201,DP Nannes,0,0.0,3.0,8.0,yes
392201,Shoaib Ahmed,0,0.0,2.0,12.0,no
392202,SK Raina,98,178.1818181818182,1.0,12.0,yes
392202,RA Jadeja,37,112.12121212121212,0.0,0.0,no
392202,S Badrinath,29,107.40740740740742,0.0,0.0,no
392202,L Balaji,0,0.0,4.0,5.5,no
392202,JA Morkel,4,400.0,2.0,12.0,no
392202,JDP Oram,2,33.33333333333333,2.0,12.0,no
392203,BJ Hodge,73,121.66666666666666,1.0,12.0,no
392203,JP Duminy,52,140.54054054054055,0.0,0.0,yes
392203,SR Tendulkar,34,113.33333333333331,0.0,0.0,no
392203,Z Khan,2,100.0,3.0,8.666666666666666,no
392203,AB Agarkar,0,0.0,1.0,7.0,no
392203,AB Dinda,0,0.0,1.0,19.0,no
392204,Yuvraj Singh,100,147.05882352941177,6.0,8.333333333333334,yes
392204,RE van der Merwe,35,184.21052631578948,2.0,9.5,no
392204,JH Kallis,27,122.72727272727272,0.0,0.0,no
392204,YA Abdulla,0,0.0,4.0,6.25,no
392204,A Kumble,1,33.33333333333333,2.0,12.0,no
392205,TL Suman,41,136.66666666666666,0.0,0.0,no
392205,AC Gilchrist,39,111.42857142857144,0.0,0.0,no
392205,LA Carseldine,39,121.875,0.0,0.0,no
392205,FH Edwards,0,0.0,2.0,11.5,no
392205,RP Singh,0,0.0,2.0,12.5,no
392205,SM Harwood,3,42.85714285714285,2.0,12.0,no
392206,KD Karthik,52,167.74193548387098,0.0,0.0,no
392206,DA Warner,51,127.5,0.0,0.0,no
392206,S Badrinath,45,132.35294117647058,0.0,0.0,no
392206,DP Nannes,0,0.0,4.0,6.5,no
392206,SB Jakati,13,162.5,4.0,6.0,yes
392206,A Nehra,0,0.0,3.0,8.666666666666666,no
392207,BJ Hodge,70,162.7906976744186,1.0,13.0,no
392207,DPMD Jayawardene,52,126.82926829268293,0.0,0.0,yes
392207,SM Katich,34,121.42857142857142,0.0,0.0,no
392207,I Sharma,0,0.0,2.0,12.0,no
392207,PP Chawla,0,0.0,2.0,12.5,no
392207,AB Agarkar,0,0.0,1.0,24.0,no
